Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,phase,img_name
0.0037501990226458393,-0.016720606610941657,0.0,0.0,-0.018650565224313742,-4.811908697921474e-05,-0.04123749219218853,0.0169674109602862,-0.9773371382380678,-0.8475012999914627,0.01517716077355502,0.0001474617181619342,0.022662861761932218,0.021338486732325967,0.011368173523251812,0.0128540051378766,0.0038947200823034045,0.050829278136083955,-0.003561586792244942,0.050810651392737105,1.7146566400172425e-05,0.10583094678184202,4.4091170742999175e-05,0.13982785784690366,0.015091427941554603,0.050768741220206914,0.01516246371664065,0.10157318369849522,0.018846525983171825,0.14403905407188367,0.0001396220406864046,-0.016847889357144652,0.0038359318546460353,-0.016931709702205033,-0.0036522186432166315,-0.016869620557715792,0.007644919104949244,-0.016799770270165437,0.015125721074354614,0.15249093886547604,0.01880978334088579,0.15249870000853727,0.022574679420445998,0.1523714172623345,-0.9773371382380678,-0.8475012999914627,-0.9773371382380678,-0.8475012999914627,0.00015431909760077467,0.14819902675266006,right,frame_0054
0.04188007583689357,0.19838978073610009,0.0,0.0,-0.08537310054048064,-7.341425215290007e-05,-0.17371742267749513,0.1311423257635086,-0.2182291519284657,0.33136746280344703,0.042219644019355185,0.0011256851996865,-0.08724072554401652,0.2657840642130001,-0.1745097484365723,0.3971711041503526,-0.3035739551204055,0.0680060689115109,-0.3483120631596822,0.0649960845732184,-0.7382778233679502,0.2676928347689913,-0.8686437080845532,0.5987421691464389,-0.21890828829338738,0.13234142521534797,-0.4784798664365149,0.5316415426781531,-0.7383627154135665,0.7342648786217704,0.08721242819547737,0.130628425998433,0.08528820849486296,0.0670761550509005,0.044143863719968146,-0.0019577133907588,-0.000933812501768605,0.064237470634299,-0.6954356376807503,0.9980422866092412,-0.6941905543450576,0.9334377447141752,-0.7819406321627667,0.7337509788566975,-0.868756897478707,0.7999461628817554,-0.9108350547553706,0.7324050509005496,-0.9127875718045226,0.599818911511355,right,frame_0057
0.11216837883040987,-0.0391031733924751,0.0,0.0,4.7577047368463354e-05,-5.215321048646082e-05,-0.03376872431296918,0.10310168181065515,-0.06728858407047256,0.2025721963411915,-0.02805947862875635,-0.01067185069578902,-0.8654264916319293,-0.5163624178749914,-0.8654264916319293,-0.5163624178749914,-0.0731039631680458,0.1919681448190349,-0.06744595430407585,0.19550413249001597,-0.03377604385871813,0.3307165459971759,-0.011359935002433819,0.48359846721714383,-0.06738739793808401,0.1920437669742403,-0.028048499310132757,0.33074262260241916,-0.8654264916319293,-0.5163624178749914,0.10106828770206511,-0.049848038582945176,0.1345735083680707,-0.04986368454609108,0.06177330634860789,-0.05690436796176129,-0.8654264916319293,-0.5163624178749914,-0.8654264916319293,-0.5163624178749914,-0.8654264916319293,-0.5163624178749914,-0.8654264916319293,-0.5163624178749914,-0.8654264916319293,-0.5163624178749914,-0.8654264916319293,-0.5163624178749914,-3.6597728744203195e-06,0.4836375821250086,right,frame_0059
0.0032359467455628232,-0.060818855546107005,0.0,0.0,-0.14644970414200958,-0.0002186854574180025,-0.284485946745562,0.06711213704288631,-0.14654215976331408,0.13449155631150422,0.2797707100591744,0.00019438707325979132,0.42640532544378773,0.0713643542704402,0.2770894970414228,0.1350747175312837,-0.14423076923076988,0.2675981047260343,-0.2792159763313582,0.2677924917992941,-0.2901257396449683,0.4664803790547914,-0.5674001479289948,0.7999271048475273,-0.13794378698224807,0.2677195966468224,-0.2833764792899396,0.5316972421333972,-0.42825443786982,0.86441501640141,-0.0010170118343180157,-0.0653140566152357,0.13683431952662561,-0.0639776454865751,-0.13646449704141816,-0.067622403110194,0.2816198224852067,-0.06436641963309471,-0.1427514792899401,0.9297047746324877,-0.28291420118343286,0.9310168873769901,-0.5648113905325426,0.932377596889806,-0.42372411242603614,0.7981290244198752,-0.42474112426035415,0.7985906937188666,-0.5735946745562123,0.9321832098165462,right,frame_0061
0.0029824355615798437,-0.005443813445293877,0.0,0.0,-0.00016291527102596515,-0.005154659048412058,-0.0003605857998704165,0.015436989401527379,-0.0002519756191867728,0.0209251398543433,0.0030019853941027907,-1.927695979286881e-06,0.003073668113354411,0.020757430304152003,0.0030997345567184142,0.021002247693511555,-0.0034646647638163497,0.03132313196621117,-0.0035493807047496384,0.026395941043346194,-0.010183290540922152,0.0523967044109539,-0.020262315308387624,0.07331798887333874,-0.0033951542481786,0.03141951676517196,-0.010089885785533936,0.057643892866368396,-0.020123294277112347,0.07334690431302693,0.0029824355615798437,-0.010490521518870088,0.0030237074302396083,-0.005484295060857458,6.299390479680422e-05,-0.010619677149477647,0.0029585413218293777,-0.0002602389571936259,-0.9969002654432816,-0.9212401253773465,-0.9969002654432816,-0.9212401253773465,-0.020227560050568805,0.07360521557424116,-0.02339680512292497,0.07875987462265355,-0.023381599697629207,0.07864421286390078,-0.02344676580603955,0.0786499959518383,middle,frame_0062
-1.542489809924774e-05,0.005322286520600961,0.0,0.0,-0.00010411806217003328,-0.005063979242889816,-0.014898523451629675,0.010575177056145302,-0.014782836715884984,0.010634934709944144,0.0028054033418040136,-0.005054340911631816,0.002896024618137205,0.026395533982828345,-0.00011183051121976817,0.031498066550749715,0.0,0.052634926999279075,-2.699357167379457e-05,0.05268119098931712,0.011722922555442827,0.08410022322375188,0.017667292660447753,0.09471973660368349,0.002789978443704766,0.05266384199305274,0.014763555593260813,0.08934540309428995,0.017601736843525617,0.09476792825997271,0.002897952730399611,-0.010314942112182424,-0.00011954296026939204,-0.010403614759754931,0.00574963076650159,-0.020787952856994085,5.784336787217903e-06,-0.015573615646481298,-0.9794366827214148,-0.8999599045419673,-0.9794366827214148,-0.8999599045419673,0.02056331727858518,0.10004009545803272,-0.9794366827214148,-0.8999599045419673,-0.9794366827214148,-0.8999599045419673,0.02055946105406037,0.0999803378042341,middle,frame_0064
0.002907650607357426,-0.005587559667652564,0.0,0.0,-0.00552143319978482,-0.00020104863784553562,-0.008403530066713794,0.010798899607059376,-0.008281237166090416,0.02145646799345502,0.008478366020826189,0.010366943622777236,0.01391036112911015,0.02132708025622765,0.011354987086234392,0.02180880075482805,0.005696658848438618,0.026868856570707367,8.213702280635005e-05,0.021741121015355414,0.013959643342793981,0.05410198938622446,0.01676507898843682,0.07051830736952724,0.011106750750640826,0.026936536310180448,0.014222481815775567,0.054092036483360806,0.016808885400600215,0.06509795646998406,0.0028820968669287517,-0.010956155472304996,0.002945981218000604,-0.010866579346532235,-0.0026174331267742046,-0.01095217431115958,0.008403530066713238,0.005099867427333815,-0.9802396575798784,-0.9133042443158972,-0.9802396575798784,-0.9133042443158972,-0.9802396575798784,-0.9133042443158972,0.01976034242012159,0.08669575568410282,0.019659952725579966,0.08129531059028683,0.01968185593166183,0.08663006652520278,middle,frame_0065
-0.01007915691602157,-0.13639074752490232,0.0,0.0,-0.050224330281185114,0.0164824850888613,-0.048187819677194876,0.14446849738108936,-0.9337819938957036,-0.8555315026189106,0.0662180061042964,-0.01653395500923427,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.022062634480375598,-0.15703018559447757,0.001994628637841167,-0.16526991431772065,-0.034097155690974046,-0.13625904508159492,0.03411940548549042,-0.14875412516273567,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,-0.9337819938957036,-0.8555315026189106,left,frame_0066
-0.01021302316629047,-0.008761517707839839,0.0,0.0,-0.010332898293552217,-0.004267596712924759,-0.030883884899617242,0.013540379345548303,-0.9766243501839492,-0.7557098034235211,0.007825650913499183,-3.419287713524177e-05,0.02337564981605078,0.031192045108546118,0.018172056263644154,0.031107377031830308,0.005286324274037968,0.08896986630585035,-0.002451530771607646,0.08893241696422605,-0.005058392694033187,0.16436353215677268,-0.0025342614932387653,0.2220778522965401,0.013012360645164756,0.08901545680869738,0.015563505959144353,0.16003731908304464,0.018148418914606834,0.22217554623121227,-0.0077344782814972035,-0.013284746883156506,-0.007666942998532766,-0.017723307981757364,-0.007707464168311584,-0.017716795052779233,8.779586785356841e-05,-0.02216186908035822,0.010429136071776535,0.2354195873082553,0.015582078161959778,0.24429019657647888,0.020723201577624195,0.22664830020694826,-0.007668631380606805,0.2354358696307005,-0.012831703763234836,0.23545378018539043,-0.002475168120644855,0.2221706615344785,left,frame_0067
0.0028141945226174414,-0.064516380655226,0.0,0.0,-0.26178872949413035,-0.0003744149765989996,-0.4190747477520754,0.1061622464898596,-0.26079346557759325,0.0204992199687989,0.21161370032260296,0.020865834633385608,0.42374219232617194,0.12705928237129482,0.3692772324799227,0.105748829953198,-0.10398791955521924,0.3819188767550705,-0.31247855034662364,0.36124804992199694,-0.36646303795730545,0.6377769110764432,-0.47185805477383536,0.8505616224648981,0.002779875077218663,0.3823244929797191,0.0526460292401687,0.6374336973478937,0.10628732239687066,0.8298673946957881,0.001578694488296728,-0.085117004680187,0.05374425149289819,-0.0857488299531979,-0.05127325142425687,-0.08571762870514794,0.10656187796005301,-0.08554602184087369,0.15879607385544814,0.8929875195007801,0.2641567712265792,0.8935023400936041,0.10704235019562025,0.8510530421216848,-0.41904042830667665,0.9142511700468021,-0.5762578076738281,0.8936973478939158,-0.47213261033701387,0.8717472698907958,left,frame_0068
